DATA_YEAR,OFFENSE_ID,INCIDENT_ID,OFFENSE_TYPE_ID,LOCATION_NAME,OFFENSE_NAME
2020,160255393,133007191,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,160255407,133007207,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160260566,133004534,40,Convenience Store,Robbery
2020,160255481,133004545,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,160255506,133007302,51,Gambling Facility/Casino/Race Track,Simple Assault
2020,160255539,133007331,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,160255581,133007371,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160255579,133007371,7,Park/Playground,Theft of Motor Vehicle Parts or Accessories
2020,160255596,133007381,40,Commercial/Office Building,Robbery
2020,160255659,133007435,21,Residence/Home,Motor Vehicle Theft
2020,160255739,133007491,27,Parking/Drop Lot/Garage,Aggravated Assault
2020,160255746,133007497,23,Grocery/Supermarket,Shoplifting
2020,160255754,133007500,23,Department/Discount Store,Shoplifting
2020,160260653,133004619,23,Convenience Store,Shoplifting
2020,160255787,133007529,56,Residence/Home,Fondling
2020,160255801,133007546,8,Residence/Home,Pornography/Obscene Material
2020,160255812,133007555,23,Convenience Store,Shoplifting
2020,160255821,133007566,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,160255822,133007566,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,160255835,133004639,43,Residence/Home,Sodomy
2020,160255860,133007602,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160260682,133007616,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160255914,133007646,21,Residence/Home,Motor Vehicle Theft
2020,160255913,133007646,14,Residence/Home,Theft From Motor Vehicle
2020,160255915,133007646,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,160255946,133007665,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,160260743,133007671,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,160260744,133007671,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,160260752,133007687,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160260753,133007687,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160256003,133007709,13,Residence/Home,Pocket-picking
2020,160256005,133007714,27,Gambling Facility/Casino/Race Track,Aggravated Assault
2020,160256052,133007741,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160256099,133007776,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160256097,133007776,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160256131,133007794,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,160256142,133007799,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,160261181,133007834,49,Restaurant,Burglary/Breaking & Entering
2020,160261184,133007834,5,Restaurant,Destruction/Damage/Vandalism of Property
2020,160261199,133007839,14,Residence/Home,Theft From Motor Vehicle
2020,160261222,133007858,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,160261220,133007858,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,160261223,133007858,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,160261275,133007900,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,160261292,133007916,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,160261324,133007944,21,Residence/Home,Motor Vehicle Theft
2020,160261341,133007959,5,Shopping Mall,Destruction/Damage/Vandalism of Property
2020,160261339,133007959,49,Shopping Mall,Burglary/Breaking & Entering
2020,160261369,133007988,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160261370,133007988,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160261382,133008000,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160261389,133008000,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160261443,133008040,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,160261444,133008040,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,160261470,133008055,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,160261513,133008092,21,Residence/Home,Motor Vehicle Theft
2020,160261652,133008217,7,Residence/Home,Theft of Motor Vehicle Parts or Accessories
2020,160261655,133008217,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,160261701,133008249,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160261763,133008297,5,Restaurant,Destruction/Damage/Vandalism of Property
2020,160261762,133008297,49,Restaurant,Burglary/Breaking & Entering
2020,160261784,133008303,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,160261782,133008303,7,Residence/Home,Theft of Motor Vehicle Parts or Accessories
2020,160261797,133008315,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,160261798,133008315,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,160261813,133008325,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,159992168,132765178,45,Service/Gas Station,All Other Larceny
2020,159996658,132767916,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159992196,132765203,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159992214,132765227,63,Other/Unknown,Identity Theft
2020,159996731,132765316,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,159996742,132765363,23,Grocery/Supermarket,Shoplifting
2020,159992363,132767975,49,Residence/Home,Burglary/Breaking & Entering
2020,159996754,132765386,49,Restaurant,Burglary/Breaking & Entering
2020,159992388,132765396,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159992391,132765396,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,159996765,132765408,2,Restaurant,False Pretenses/Swindle/Confidence Game
2020,159826220,132613183,16,School/College,Drug/Narcotic Violations
2020,159826235,132613199,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,159826243,132613206,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,159826272,132613231,13,Department/Discount Store,Pocket-picking
2020,159826288,132613243,49,Residence/Home,Burglary/Breaking & Entering
2020,159826298,132613253,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826300,132613255,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826303,132613257,40,Other/Unknown,Robbery
2020,159826318,132613268,49,Residence/Home,Burglary/Breaking & Entering
2020,159826218,132613180,23,Grocery/Supermarket,Shoplifting
2020,159823593,132617474,49,Specialty Store,Burglary/Breaking & Entering
2020,159826249,132613210,16,Parking/Drop Lot/Garage,Drug/Narcotic Violations
2020,159826251,132613210,47,Residence/Home,Theft From Building
2020,159826250,132613210,39,Residence/Home,Weapon Law Violations
2020,159826268,132613226,40,Parking/Drop Lot/Garage,Robbery
2020,159823617,132613227,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826283,132613239,14,Residence/Home,Theft From Motor Vehicle
2020,159826290,132613245,26,Residence/Home,Extortion/Blackmail
2020,159826294,132613249,13,Drug Store/Doctor's Office/Hospital,Pocket-picking
2020,159826305,132613259,21,Residence/Home,Motor Vehicle Theft
2020,159826313,132617569,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,159826237,132613200,49,Other/Unknown,Burglary/Breaking & Entering
2020,159826255,132613213,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,159823621,132613229,49,Parking/Drop Lot/Garage,Burglary/Breaking & Entering
2020,159823620,132613229,14,Residence/Home,Theft From Motor Vehicle
2020,159826273,132613232,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826316,132613267,43,Residence/Home,Sodomy
2020,159826322,132613272,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159824353,132618150,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159827116,132618150,11,Bank/Savings and Loan,Counterfeiting/Forgery
2020,159827152,132618161,5,Other/Unknown,Destruction/Damage/Vandalism of Property
2020,159827174,132614068,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159827214,132614109,11,Bank/Savings and Loan,Counterfeiting/Forgery
2020,159827237,132614129,45,Residence/Home,All Other Larceny
2020,159827283,132618203,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,159827305,132614186,41,Residence/Home,Credit Card/Automated Teller Machine Fraud
2020,159827393,132614255,51,Residence/Home,Simple Assault
2020,159827412,132614271,51,Department/Discount Store,Simple Assault
2020,159824456,132618265,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159827442,132618277,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,159827460,132614313,63,Other/Unknown,Identity Theft
2020,159827472,132614325,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159827476,132614327,45,Residence/Home,All Other Larceny
2020,159827509,132614365,26,Residence/Home,Extortion/Blackmail
2020,159824523,132618325,14,Residence/Home,Theft From Motor Vehicle
2020,159827543,132614407,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159824552,132614419,14,Residence/Home,Theft From Motor Vehicle
2020,159827582,132614445,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,159824570,132614456,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159827620,132614479,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159824586,132618378,47,Specialty Store,Theft From Building
2020,159824607,132614518,27,Residence/Home,Aggravated Assault
2020,159827684,132614542,63,Residence/Home,Identity Theft
2020,159827689,132618411,5,School/College,Destruction/Damage/Vandalism of Property
2020,159827705,132618418,27,Residence/Home,Aggravated Assault
2020,159827719,132614570,23,Specialty Store,Shoplifting
2020,159827729,132614582,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159824645,132614589,5,Service/Gas Station,Destruction/Damage/Vandalism of Property
2020,159824656,132614608,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,159827768,132614619,51,Residence/Home,Simple Assault
2020,159827796,132614637,40,Specialty Store,Robbery
2020,159827794,132614637,51,Specialty Store,Simple Assault
2020,159827853,132614685,16,Specialty Store,Drug/Narcotic Violations
2020,160788547,133480977,51,Residence/Home,Simple Assault
2020,160791663,133486552,63,Residence/Home,Identity Theft
2020,160788611,133481033,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,160791730,133481045,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,160791746,133481060,39,Parking/Drop Lot/Garage,Weapon Law Violations
2020,160791747,133481060,16,Parking/Drop Lot/Garage,Drug/Narcotic Violations
2020,159826445,132617674,23,Grocery/Supermarket,Shoplifting
2020,159823834,132617684,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159826471,132613396,23,Department/Discount Store,Shoplifting
2020,159823844,132617692,51,Residence/Home,Simple Assault
2020,159823858,132617705,51,Residence/Home,Simple Assault
2020,159823859,132617706,49,Residence/Home,Burglary/Breaking & Entering
2020,159826488,132613411,51,Residence/Home,Simple Assault
2020,159823873,132613419,21,Residence/Home,Motor Vehicle Theft
2020,159826515,132613430,23,Department/Discount Store,Shoplifting
2020,159826518,132613434,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826529,132613447,45,Residence/Home,All Other Larceny
2020,159823903,132613452,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,159826537,132613457,63,Other/Unknown,Identity Theft
2020,159826555,132617767,47,Residence/Home,Theft From Building
2020,159823929,132617773,51,Residence/Home,Simple Assault
2020,159826583,132613491,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159826596,132617807,14,Commercial/Office Building,Theft From Motor Vehicle
2020,159826603,132613514,14,Residence/Home,Theft From Motor Vehicle
2020,159824026,132613558,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159824031,132613560,63,Residence/Home,Identity Theft
2020,159826650,132613564,27,Residence/Home,Aggravated Assault
2020,159824045,132613572,5,School/College,Destruction/Damage/Vandalism of Property
2020,159824063,132613585,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159826967,132613878,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159824287,132618086,47,Liquor Store,Theft From Building
2020,159824285,132618086,27,Liquor Store,Aggravated Assault
2020,159826981,132613884,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,159826990,132618095,51,Residence/Home,Simple Assault
2020,159827018,132613915,14,Residence/Home,Theft From Motor Vehicle
2020,159824324,132618123,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159824331,132613956,47,Residence/Home,Theft From Building
2020,159824336,132613960,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159824339,132613969,45,Residence/Home,All Other Larceny
2020,159827118,132614014,51,Residence/Home,Simple Assault
2020,159827135,132614028,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,159827155,132614046,45,Highway/Road/Alley/Street/Sidewalk,All Other Larceny
2020,159827185,132614076,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159827199,132614089,63,Residence/Home,Identity Theft
2020,159824377,132614104,51,Restaurant,Simple Assault
2020,159827259,132614143,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159824394,132614160,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,159827288,132614167,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159827358,132614227,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159827399,132614259,14,Residence/Home,Theft From Motor Vehicle
2020,159824459,132614282,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159827432,132614295,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159827434,132614295,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,159827453,132618286,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159827493,132614340,40,Other/Unknown,Robbery
2020,159827510,132614368,11,Residence/Home,Counterfeiting/Forgery
2020,159827519,132614380,23,Specialty Store,Shoplifting
2020,159827553,132614416,14,Residence/Home,Theft From Motor Vehicle
2020,159827556,132614420,2,Bank/Savings and Loan,False Pretenses/Swindle/Confidence Game
2020,159824557,132618354,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,159824569,132614454,11,Other/Unknown,Counterfeiting/Forgery
2020,159824615,132618399,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159827676,132614538,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159827693,132614547,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,159824652,132614600,23,Grocery/Supermarket,Shoplifting
2020,159826208,132613170,49,Residence/Home,Burglary/Breaking & Entering
2020,159826236,132613198,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,159823583,132617464,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,159826274,132613233,40,Bank/Savings and Loan,Robbery
2020,159826299,132613254,45,Convenience Store,All Other Larceny
2020,159826307,132613261,63,Residence/Home,Identity Theft
2020,159826332,132613278,14,Residence/Home,Theft From Motor Vehicle
2020,159823738,132613289,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,159826358,132613299,39,Highway/Road/Alley/Street/Sidewalk,Weapon Law Violations
2020,159823744,132613299,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,159823743,132613299,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,159826357,132613299,35,Highway/Road/Alley/Street/Sidewalk,Drug Equipment Violations
2020,159826370,132613306,11,Other/Unknown,Counterfeiting/Forgery
2020,159826382,132613316,2,Commercial/Office Building,False Pretenses/Swindle/Confidence Game
2020,159826388,132613325,49,Specialty Store,Burglary/Breaking & Entering
2020,159826391,132613329,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,159826420,132613355,21,Residence/Home,Motor Vehicle Theft
2020,159826421,132617647,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,159826425,132617648,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,159823804,132617655,11,Residence/Home,Counterfeiting/Forgery
2020,159824338,132613964,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,159827100,132613993,49,Residence/Home,Burglary/Breaking & Entering
