VICTIM_ID,INCIDENT_ID,VIC_AGE_NUM,VIC_SEX_CODE,VIC_ETHNICITY_NAME,VIC_RACE_DESC,VIC_AGE_CODE
146653741,133481009,22,F,Not Hispanic or Latino,Black or African American,AG
146663444,133486563,NA,NA,NA,NA,NA
146653788,133481053,64,M,Not Hispanic or Latino,White,AG
146653800,133481064,33,F,NA,Black or African American,AG
146653811,133486612,NA,NA,NA,NA,NA
143749799,130910293,48,M,Unknown,White,AG
143749816,130910306,16,M,Hispanic or Latino,White,AG
143749898,130910388,NA,NA,NA,NA,NA
143749913,130910401,26,M,Unknown,Black or African American,AG
143758044,130910407,34,M,Not Hispanic or Latino,White,AG
143758059,130916592,25,M,Not Hispanic or Latino,Black or African American,AG
143749942,130910430,21,F,Unknown,White,AG
143749943,130910430,23,M,Unknown,Black or African American,AG
143749948,130910435,61,F,Not Hispanic or Latino,Black or African American,AG
143749970,130910451,45,M,Not Hispanic or Latino,Black or African American,AG
143749994,130910473,53,F,Unknown,White,AG
143750009,130910489,49,M,Hispanic or Latino,White,AG
143750024,130910500,NA,NA,NA,NA,NA
143750027,130916619,64,M,Unknown,Asian,AG
143750034,130910508,22,F,Hispanic or Latino,White,AG
143750035,130910508,26,M,Hispanic or Latino,Unknown,AG
143750055,130910525,24,M,Not Hispanic or Latino,White,AG
143750060,130910530,16,F,Unknown,Black or African American,AG
143750066,130910536,51,F,Not Hispanic or Latino,White,AG
143758111,130916635,53,M,Not Hispanic or Latino,Black or African American,AG
143750076,130910546,34,M,Unknown,Black or African American,AG
143750077,130910546,47,F,Unknown,Black or African American,AG
143750090,130910559,52,M,Not Hispanic or Latino,Black or African American,AG
143758158,130916674,NA,M,Unknown,White,00
143750117,130910582,36,F,Unknown,Black or African American,AG
143758180,130916693,26,M,Hispanic or Latino,White,AG
143758181,130916696,NA,NA,NA,NA,NA
143758194,130910606,NA,NA,NA,NA,NA
143750152,130910613,NA,NA,NA,NA,NA
143750161,130916714,32,F,Unknown,Black or African American,AG
143750167,130916717,35,F,Unknown,Black or African American,AG
143750179,130910634,62,F,Unknown,White,AG
143758208,130910637,35,M,Unknown,Unknown,AG
143758219,130916730,NA,NA,NA,NA,NA
143758222,130916734,15,F,Unknown,Black or African American,AG
143750199,130916737,NA,NA,NA,NA,NA
143758232,130910660,22,F,Unknown,White,AG
143758231,130910660,52,M,Unknown,White,AG
143758234,130910660,22,F,Unknown,White,AG
143750224,130910680,NA,NA,NA,NA,NA
143750244,130910695,NA,NA,NA,NA,NA
143750242,130910695,NA,M,Unknown,Unknown,00
143758257,130916763,76,F,Unknown,White,AG
143758260,130916765,58,F,Unknown,White,AG
143758263,130916767,NA,NA,NA,NA,NA
143750271,130910725,47,F,Unknown,Unknown,AG
143750277,130910728,16,M,Not Hispanic or Latino,Black or African American,AG
143750278,130910728,30,F,Unknown,Black or African American,AG
143758292,130910743,83,F,Unknown,White,AG
143758327,130916821,41,M,Not Hispanic or Latino,White,AG
143750380,130910824,28,F,Not Hispanic or Latino,White,AG
143750400,130910846,84,M,Unknown,White,AG
143758362,130916850,NA,NA,NA,NA,NA
143750424,130910871,33,M,Not Hispanic or Latino,Black or African American,AG
143758383,130916861,NA,NA,NA,NA,NA
143758411,130910936,76,F,Unknown,White,AG
143750526,130910964,37,F,Unknown,White,AG
143750535,130910971,60,M,Unknown,Unknown,AG
143750536,130910971,NA,NA,NA,NA,NA
143758443,130910978,46,M,Unknown,Unknown,AG
143750609,130911023,NA,NA,NA,NA,NA
143750644,130911061,57,F,Unknown,White,AG
143750673,130911085,49,F,Unknown,Unknown,AG
143750685,130911095,63,F,Unknown,White,AG
143750694,130921105,86,M,Unknown,Unknown,AG
143758500,130921115,68,M,Unknown,Unknown,AG
143758526,130916999,50,M,Not Hispanic or Latino,Black or African American,AG
143750742,130921143,20,M,Not Hispanic or Latino,Black or African American,AG
143750756,130917009,56,F,Unknown,White,AG
143758551,130917022,39,M,Unknown,Black or African American,AG
143750795,130921188,NA,NA,NA,NA,NA
143750833,130921229,51,M,Not Hispanic or Latino,Asian,AG
143758611,130917077,53,M,Hispanic or Latino,White,AG
143750862,130921256,38,M,Not Hispanic or Latino,Black or African American,AG
143750866,130921256,35,F,Hispanic or Latino,White,AG
143750883,130921276,14,M,Unknown,Unknown,AG
143758638,130921279,25,F,Not Hispanic or Latino,Black or African American,AG
143758647,130921284,26,M,Unknown,White,AG
143758665,130917121,23,F,Unknown,Unknown,AG
143758669,130917128,57,F,Not Hispanic or Latino,White,AG
143750976,130921345,NA,NA,NA,NA,NA
143750987,130921359,29,F,Unknown,Unknown,AG
143750999,130921371,68,M,Unknown,White,AG
142880301,130138109,NA,NA,NA,NA,NA
146653704,133486520,55,M,Not Hispanic or Latino,White,AG
146663447,133486567,NA,NA,NA,NA,NA
142884420,130138101,NA,NA,NA,NA,NA
142880297,130133482,NA,NA,NA,NA,NA
142880321,130138127,55,F,Not Hispanic or Latino,Black or African American,AG
142880337,130138142,53,F,Not Hispanic or Latino,Black or African American,AG
142880344,130138149,NA,NA,NA,NA,NA
143750222,130910678,NA,NA,NA,NA,NA
143758251,130916757,58,M,Not Hispanic or Latino,Black or African American,AG
143750248,130910700,67,F,Unknown,Black or African American,AG
143750254,130910705,NA,NA,NA,NA,NA
143758267,130910714,NA,NA,NA,NA,NA
143750285,130910732,47,M,Unknown,Unknown,AG
143750296,130910741,23,M,Hispanic or Latino,White,AG
143750305,130910753,NA,NA,NA,NA,NA
143750312,130910759,56,F,Unknown,Black or African American,AG
143750314,130910761,60,F,Unknown,Black or African American,AG
143758313,130916808,68,M,Unknown,White,AG
143758320,130910788,32,F,Not Hispanic or Latino,White,AG
143750347,130910794,46,F,Not Hispanic or Latino,Black or African American,AG
143750351,130910799,62,F,Unknown,Black or African American,AG
143750372,130910817,32,F,Unknown,Unknown,AG
143758346,130916835,NA,NA,NA,NA,NA
143750393,130910838,NA,NA,NA,NA,NA
143750403,130910849,69,M,Unknown,Unknown,AG
143758374,130910876,69,M,Unknown,White,AG
143758382,130910892,25,F,Unknown,Unknown,AG
143758385,130916865,27,F,Unknown,Black or African American,AG
143750452,130916865,24,F,Not Hispanic or Latino,Black or African American,AG
143750477,130910916,51,F,Unknown,Unknown,AG
143750483,130910925,37,M,Unknown,Unknown,AG
143750485,130916881,50,F,Unknown,Unknown,AG
143758414,130910940,NA,NA,NA,NA,NA
143750506,130916892,50,F,Hispanic or Latino,White,AG
143750529,130910966,54,F,Unknown,Unknown,AG
143750545,130910975,NA,NA,NA,NA,NA
143750543,130910975,27,M,Hispanic or Latino,White,AG
143758439,130910975,27,M,Hispanic or Latino,White,AG
143750560,130910985,76,F,Unknown,White,AG
143750566,130910990,48,F,Unknown,Unknown,AG
143750574,130916932,68,F,Unknown,Unknown,AG
143758455,130911001,20,M,Unknown,Unknown,AG
143758467,130911025,NA,NA,NA,NA,NA
143750610,130911025,NA,NA,NA,NA,NA
143758469,130911029,30,M,Unknown,Unknown,AG
143758474,130911035,28,M,Unknown,Unknown,AG
143758479,130911052,NA,NA,NA,NA,NA
143750642,130911057,71,F,Unknown,White,AG
143750652,130911067,NA,NA,NA,NA,NA
143750686,130911097,41,M,Unknown,Asian,AG
143750702,130921111,NA,NA,NA,NA,NA
143750700,130921111,59,M,Unknown,Asian,AG
143758503,130916974,60,F,Unknown,Unknown,AG
143758528,130917000,80,F,Unknown,White,AG
143758536,130917006,47,F,Unknown,White,AG
143750792,130921184,51,F,Not Hispanic or Latino,Black or African American,AG
143758604,130921242,78,F,Unknown,White,AG
143750859,130921250,NA,NA,NA,NA,NA
143750894,130921285,50,M,Hispanic or Latino,White,AG
143750902,130921293,34,F,Hispanic or Latino,White,AG
143758664,130921317,22,F,Unknown,Black or African American,AG
143750957,130921332,43,M,Unknown,White,AG
143750967,130921341,37,F,Unknown,Unknown,AG
143758681,130921357,NA,NA,NA,NA,NA
143758685,130921369,NA,NA,NA,NA,NA
143758704,130921394,NA,NA,NA,NA,NA
143758707,130921401,37,M,Hispanic or Latino,White,AG
143751055,130921425,39,F,Unknown,Unknown,AG
143751068,130921439,36,M,Unknown,Black or African American,AG
143758722,130917175,28,F,Unknown,Black or African American,AG
143751099,130917185,NA,NA,NA,NA,NA
143751132,130921494,53,M,Unknown,White,AG
143751152,130921510,77,F,Unknown,White,AG
143758750,130917209,29,M,Not Hispanic or Latino,Black or African American,AG
143751179,130921533,26,F,Unknown,White,AG
143758757,130921542,NA,NA,NA,NA,NA
143751243,130921585,32,M,Unknown,White,AG
143751265,130921606,40,F,Unknown,Black or African American,AG
143751315,130921649,37,M,Unknown,White,AG
143751392,130921713,NA,NA,NA,NA,NA
143751389,130921713,30,F,Unknown,Black or African American,AG
143751428,130921748,62,F,Hispanic or Latino,White,AG
143751438,130921759,31,F,Not Hispanic or Latino,White,AG
143751471,130921785,40,M,Unknown,White,AG
143751482,130921794,NA,NA,NA,NA,NA
143751509,130921823,72,M,Unknown,Black or African American,AG
143758901,130917352,NA,NA,NA,NA,NA
143751514,130921831,70,F,Unknown,Black or African American,AG
143751540,130917366,57,F,Unknown,White,AG
143751553,130921866,62,M,Unknown,White,AG
143751570,130921882,48,F,Not Hispanic or Latino,Black or African American,AG
143751593,130921899,36,M,Unknown,Black or African American,AG
143751591,130921899,33,F,Unknown,Black or African American,AG
143751621,130921919,23,F,Hispanic or Latino,Black or African American,AG
143751625,130921923,NA,NA,NA,NA,NA
143751628,130921926,44,F,Unknown,Unknown,AG
143751635,130921931,37,M,Not Hispanic or Latino,White,AG
143751644,130921935,20,M,Unknown,White,AG
143758974,130917420,41,F,Unknown,White,AG
143751668,130917420,48,F,Hispanic or Latino,White,AG
143751670,130917420,NA,M,Unknown,Unknown,00
143751709,130921982,26,M,Not Hispanic or Latino,Black or African American,AG
141529957,128923704,32,M,Not Hispanic or Latino,White,AG
141530012,128923752,NA,NA,NA,NA,NA
142884415,130133469,79,M,NA,White,AG
142880299,130138107,NA,NA,NA,NA,NA
143758524,130921132,53,F,Unknown,Unknown,AG
143750760,130921158,53,M,Unknown,White,AG
143750798,130921191,40,F,Not Hispanic or Latino,Asian,AG
143750799,130921191,39,M,Not Hispanic or Latino,Asian,AG
143750817,130921215,NA,NA,NA,NA,NA
143758597,130917062,58,M,Unknown,White,AG
143758601,130917064,NA,NA,NA,NA,NA
143758646,130917105,50,F,Unknown,White,AG
143750910,130921299,26,M,Unknown,White,AG
143750928,130921313,27,F,Not Hispanic or Latino,White,AG
143750975,130921346,51,F,Unknown,Unknown,AG
143750993,130921365,54,M,Unknown,White,AG
143751020,130921393,NA,NA,NA,NA,NA
143751035,130921407,50,M,Unknown,Unknown,AG
146508311,133355967,31,F,NA,Black or African American,AG
146508351,133356003,36,F,Not Hispanic or Latino,Black or African American,AG
146506087,133357283,46,M,Not Hispanic or Latino,Black or African American,AG
146508373,133356027,NA,NA,NA,NA,NA
146508376,133356031,NA,NA,NA,NA,NA
146508405,133356053,35,F,Not Hispanic or Latino,Black or African American,AG
146508409,133356060,NA,NA,NA,NA,NA
146508418,133356066,NA,NA,NA,NA,NA
143751044,130921415,35,M,Not Hispanic or Latino,White,AG
143751056,130921426,47,F,Unknown,Unknown,AG
143751063,130921434,49,F,Not Hispanic or Latino,White,AG
143751084,130921454,NA,NA,NA,NA,NA
143751124,130921485,68,M,Unknown,Unknown,AG
143751131,130921493,NA,NA,NA,NA,NA
143758742,130921512,55,M,Unknown,Unknown,AG
143758744,130921514,NA,M,Unknown,Black or African American,00
143751175,130921528,34,F,Hispanic or Latino,White,AG
143758752,130917211,29,M,Unknown,Unknown,AG
143758774,130917231,21,M,Hispanic or Latino,White,AG
143758776,130917231,20,F,Unknown,Unknown,AG
143751259,130921600,NA,NA,NA,NA,NA
143751261,130921604,56,M,Unknown,White,AG
143751277,130921617,25,M,Unknown,Black or African American,AG
143751318,130921650,38,M,Unknown,Unknown,AG
143751317,130921650,30,F,Unknown,Unknown,AG
143751359,130921682,33,M,Hispanic or Latino,Unknown,AG
143751375,130921698,28,M,Unknown,White,AG
143751376,130921698,NA,NA,NA,NA,NA
143751407,130921728,70,M,Unknown,White,AG
145841153,132765135,NA,NA,NA,NA,NA
145841161,132767887,52,M,Not Hispanic or Latino,Black or African American,AG
145841157,132765141,43,F,Unknown,Black or African American,AG
145841171,132765154,NA,NA,NA,NA,NA
145841174,132767892,50,M,Unknown,Unknown,AG
145837871,132767896,NA,NA,NA,NA,NA
145837879,132767905,59,F,Unknown,Black or African American,AG
145837883,132765169,48,M,Unknown,Unknown,AG
145841191,132765172,81,F,Unknown,Unknown,AG
145841190,132765171,29,M,Unknown,Unknown,AG
145841196,132765176,33,M,Unknown,Unknown,AG
145841195,132765175,29,M,Unknown,Unknown,AG
144314929,131402292,62,F,Not Hispanic or Latino,Black or African American,AG
144314933,131402295,53,M,Hispanic or Latino,White,AG
144318118,131402302,30,M,Hispanic or Latino,White,AG
144318131,131400554,28,F,Not Hispanic or Latino,Black or African American,AG
144314986,131402336,18,F,Not Hispanic or Latino,Black or African American,AG
144318228,131402363,56,F,Not Hispanic or Latino,Black or African American,AG
144318244,131402370,40,F,Unknown,Black or African American,AG
144318245,131402370,46,F,Not Hispanic or Latino,White,AG
144318246,131402370,49,F,Not Hispanic or Latino,Black or African American,AG
144318241,131402370,46,M,Not Hispanic or Latino,Black or African American,AG
144315054,131402396,NA,NA,NA,NA,NA
144315097,131402433,48,M,Not Hispanic or Latino,Black or African American,AG
144315118,131402458,46,M,NA,White,AG
144318374,131402473,NA,NA,NA,NA,NA
144315143,131402481,46,F,Hispanic or Latino,White,AG
144315163,131402499,NA,NA,NA,NA,NA
144315168,131402504,NA,NA,NA,NA,NA
144315178,131402507,NA,NA,NA,NA,NA
144315187,131402511,NA,NA,NA,NA,NA
144315203,131402523,NA,NA,NA,NA,NA
144315223,131402535,NA,NA,NA,NA,NA
144315233,131402540,NA,NA,NA,NA,NA
144315286,131402589,38,M,Not Hispanic or Latino,Black or African American,AG
144318503,131402619,24,F,Not Hispanic or Latino,Black or African American,AG
144318521,131402630,46,M,Hispanic or Latino,White,AG
144318547,131402644,30,F,Not Hispanic or Latino,Black or African American,AG
144315359,131402661,48,M,NA,Unknown,AG
144318573,131402663,41,F,Not Hispanic or Latino,Black or African American,AG
144318575,131400953,22,M,Not Hispanic or Latino,Black or African American,AG
144318588,131400960,48,M,NA,Black or African American,AG
144318612,131402687,16,M,Not Hispanic or Latino,Black or African American,AG
144318623,131402693,18,M,Not Hispanic or Latino,Black or African American,AG
144318625,131402693,40,F,Not Hispanic or Latino,Black or African American,AG
144315430,131402718,24,F,Not Hispanic or Latino,Black or African American,AG
144315481,131402770,28,M,NA,Black or African American,AG
144315483,131402770,24,F,NA,Black or African American,AG
144315492,131401055,32,F,Not Hispanic or Latino,Black or African American,AG
144315521,131402803,27,M,Not Hispanic or Latino,Black or African American,AG
144315526,131402808,53,M,Not Hispanic or Latino,Black or African American,AG
144315529,131402812,NA,NA,NA,NA,NA
144315543,131402827,29,M,Not Hispanic or Latino,Black or African American,AG
144315588,131402855,NA,NA,NA,NA,NA
144315620,131402881,45,M,Hispanic or Latino,White,AG
144318840,131402881,30,M,Hispanic or Latino,White,AG
144318838,131402881,51,M,Not Hispanic or Latino,Black or African American,AG
144318846,131402882,73,M,Not Hispanic or Latino,Black or African American,AG
144315626,131402887,NA,NA,NA,NA,NA
144315632,131402891,50,M,Not Hispanic or Latino,White,AG
144315643,131402897,29,F,Not Hispanic or Latino,White,AG
144315647,131402900,72,M,NA,Asian,AG
144318898,131402906,28,F,Not Hispanic or Latino,Black or African American,AG
144315670,131402915,53,M,Not Hispanic or Latino,Black or African American,AG
144315673,131402918,63,M,Not Hispanic or Latino,Black or African American,AG
144315678,131402922,NA,NA,NA,NA,NA
144315677,131402922,32,F,Not Hispanic or Latino,Black or African American,AG
144315690,131402929,NA,NA,NA,NA,NA
144316740,131403813,29,M,Not Hispanic or Latino,Black or African American,AG
144320210,131407307,17,M,NA,White,AG
144320223,131407323,44,F,Not Hispanic or Latino,Black or African American,AG
144320225,131407323,NA,NA,NA,NA,NA
144320258,131407349,NA,NA,NA,NA,NA
144316781,131407360,NA,NA,NA,NA,NA
144316793,131403858,62,M,NA,Black or African American,AG
144316810,131403873,NA,NA,NA,NA,NA
144316832,131403892,28,F,Not Hispanic or Latino,Black or African American,AG
144316888,131403948,61,M,NA,Black or African American,AG
144316890,131403948,61,M,NA,White,AG
144316889,131403948,48,M,NA,White,AG
144316891,131403948,40,M,NA,White,AG
144316897,131403954,25,F,Hispanic or Latino,White,AG
144320465,131407536,30,M,Not Hispanic or Latino,Black or African American,AG
144320469,131407536,34,F,Not Hispanic or Latino,Black or African American,AG
144316922,131407546,35,F,Hispanic or Latino,White,AG
144320501,131407564,NA,NA,NA,NA,NA
144316953,131403993,NA,NA,NA,NA,NA
144316958,131407577,48,F,NA,Black or African American,AG
144316977,131404015,45,F,Not Hispanic or Latino,White,AG
144316986,131404027,NA,M,Not Hispanic or Latino,Black or African American,00
144316984,131404027,27,M,Not Hispanic or Latino,Black or African American,AG
144316985,131404027,26,M,Not Hispanic or Latino,Black or African American,AG
144320563,131404033,33,M,NA,White,AG
144317015,131407643,NA,NA,NA,NA,NA
144320604,131404064,33,M,Not Hispanic or Latino,Black or African American,AG
144320646,131407679,NA,NA,NA,NA,NA
144320674,131404104,NA,NA,NA,NA,NA
144317074,131404110,62,M,Not Hispanic or Latino,Black or African American,AG
144317101,131404135,NA,NA,NA,NA,NA
144317108,131404141,NA,NA,NA,NA,NA
144320809,131404199,51,M,NA,Black or African American,AG
144320810,131404199,NA,NA,NA,NA,NA
144320829,131407856,23,M,NA,Black or African American,AG
144320860,131407883,39,M,NA,Black or African American,AG
144320866,131404227,31,M,Hispanic or Latino,White,AG
144320887,131407905,27,M,Not Hispanic or Latino,Black or African American,AG
144317236,131404252,25,M,Hispanic or Latino,White,AG
144320918,131407931,44,F,Not Hispanic or Latino,White,AG
144320924,131407942,37,F,Not Hispanic or Latino,Black or African American,AG
144320940,131407948,33,M,NA,Black or African American,AG
144317344,131404347,NA,NA,NA,NA,NA
144321086,131408078,NA,NA,NA,NA,NA
144317366,131404363,28,M,Not Hispanic or Latino,Black or African American,AG
145841204,132765184,30,M,Unknown,Black or African American,AG
145841207,132765184,NA,NA,NA,NA,NA
145841202,132765184,65,M,Not Hispanic or Latino,Black or African American,AG
145841206,132765184,NA,M,Unknown,Unknown,00
145841213,132765189,65,M,Not Hispanic or Latino,White,AG
145841219,132765194,76,F,Not Hispanic or Latino,Black or African American,AG
145841226,132765201,NA,NA,NA,NA,NA
145841228,132765204,64,M,Unknown,Unknown,AG
145841234,132765210,31,F,Unknown,Asian,AG
145841236,132765212,37,M,Hispanic or Latino,Unknown,AG
145842907,132767925,26,F,Unknown,White,AG
145842905,132767925,29,M,Unknown,White,AG
145841239,132765217,NA,NA,NA,NA,NA
145841240,132765219,33,M,Unknown,Unknown,AG
145841241,132765219,33,F,Unknown,White,AG
145841245,132765224,60,M,Not Hispanic or Latino,White,AG
145842912,132765225,19,F,Unknown,White,AG
145841250,132767931,69,M,Unknown,White,AG
145841252,132765231,53,F,Unknown,Unknown,AG
145841256,132765236,NA,NA,NA,NA,NA
145841257,132765237,48,M,Not Hispanic or Latino,Black or African American,AG
